N,P,K,temperature,humidity,ph,rainfall,label
125,57,190,23.864714163328813,79.46410570681337,5.897461781379331,143.5568862167905,pineapple
112,65,190,23.729012304538752,85.78476434138925,5.0071983194627565,159.7865170369748,pineapple
118,48,205,25.32361844630571,76.53488762416104,5.004897975064929,116.9542289156824,pineapple
131,63,197,28.98735762969552,81.71125207924115,5.666594413832811,152.85394707648004,pineapple
130,49,170,23.557992251726677,88.10822208122919,5.09307826645419,161.05654472893775,pineapple
140,65,183,23.793648560062717,85.03761458684988,5.1856282118605295,132.83373978838378,pineapple
123,58,193,23.36350227383944,76.6083866642627,5.424323030707731,132.42097799105755,pineapple
137,56,183,23.50938943046344,84.22274478340633,6.058900850214092,146.7993690905249,pineapple
126,56,191,28.443439943203,83.5312499455453,5.413062694500754,132.40941090933535,pineapple
140,54,178,26.598723853821756,80.10569124609684,5.991399333950935,154.12166972591186,pineapple
118,50,187,22.76829983675799,83.70037212394338,5.280249341724648,165.09362794925954,pineapple
125,56,193,28.93623140313864,74.51851020436173,5.529600780257256,147.35856754425663,pineapple
128,42,182,25.5394951388104,84.82904902638681,5.692184768058594,153.64773839265595,pineapple
129,47,194,28.255055640693623,73.09115250067903,4.946429315529484,162.30407866423226,pineapple
136,53,192,25.493601558690347,83.21296677688258,5.705204599225072,138.81348376135458,pineapple
137,44,189,25.890845851808077,86.21211657622338,5.154264634283425,134.94161019953842,pineapple
109,45,200,22.88289532187293,74.25245693417237,5.434598202435361,132.87534335834056,pineapple
111,44,196,23.08058186085667,78.06692777257166,5.61634705390984,167.4307883331275,pineapple
124,48,177,22.14389122182033,80.5874156457744,5.350414735486172,154.80369437010611,pineapple
137,47,185,16.72690971513592,76.14982052184193,6.553078679079682,164.1150531633758,pineapple
140,43,173,29.04193840260845,84.6274785595845,4.779237607460488,138.4279675414035,pineapple
131,66,184,25.625779774477436,87.99358219150275,5.512484654330772,149.2108194174591,pineapple
117,52,177,26.39351553525387,79.6684153193829,5.4459019832950855,154.53518957204,pineapple
127,56,196,25.464525872308517,78.27790903584805,4.9766994498469534,152.88150064472387,pineapple
138,52,180,25.098746940122425,80.41428124655535,5.23975959000441,134.57269434081758,pineapple
140,52,181,27.552215073266016,80.72902315935586,6.029679589079263,156.3048771576768,pineapple
131,46,183,23.9257948051177,74.9082131231938,5.646823607990715,127.4966757227572,pineapple
125,42,194,27.846598416062044,81.68957871897189,5.544700993153958,146.76197453775126,pineapple
140,47,193,28.3836192256887,77.54569256355494,5.4604491929922885,141.87273809399323,pineapple
120,57,197,26.69547689704873,82.08618312174431,6.524020832953898,164.49075501762795,pineapple
116,69,195,25.87472231273429,84.43048718513538,6.624830745918889,125.49407410690584,pineapple
125,57,163,22.94204298251419,83.99256316363909,4.86656127250381,151.591543031306,pineapple
126,55,186,28.94574032397428,76.39230222736408,5.218456459504965,155.36572985154706,pineapple
125,59,182,23.93565473518109,78.37414322593507,5.287391172323093,154.35931673431315,pineapple
128,40,183,23.928055086982827,86.00748862449298,4.879630828387278,130.10388791638653,pineapple
124,46,193,25.60782863961749,76.31531722786345,5.377381613200722,167.56773768487116,pineapple
106,43,181,29.683993785591667,83.39418472440639,5.730905390323561,145.04559021338227,pineapple
138,50,199,24.789682772253965,82.59595182966378,5.9877731920288255,139.6945733716018,pineapple
116,48,186,23.46322319823432,78.21109703768914,5.292828765147421,140.53705227248523,pineapple
117,48,189,23.885746641639493,78.01509879139007,5.786280109721391,154.1942922353075,pineapple
128,41,191,24.392790530321125,83.49771431035659,5.662418291316728,175.77185033888674,pineapple
132,55,195,25.306015605805065,79.72049427236968,5.572649519283142,132.95253646286136,pineapple
140,49,188,22.54272346451239,79.70985835187318,4.838868021604287,136.7888489946909,pineapple
116,57,189,26.213312876446903,70.98385216937832,5.439791285480228,140.78989909467765,pineapple
128,43,190,25.961896068686237,84.46132885035286,6.168328981277168,124.94007963190646,pineapple
132,53,180,26.92499091055621,77.5583172088534,5.4168127008671885,156.8747305766469,pineapple
114,64,191,20.911196427389573,67.32788340797025,5.628770217814487,165.48999795175646,pineapple
134,45,185,26.97520049907345,81.18015681608344,4.941081163704374,170.46093714707774,pineapple
137,48,198,27.76259598165633,75.39707762923022,5.255128281346434,189.0091972250588,pineapple
122,54,186,20.92683869321398,84.01925544188413,5.939007305141613,156.04466478583376,pineapple
117,51,184,25.180232338776825,70.0034286396994,5.876023475237175,148.90940835206723,pineapple
140,53,196,23.647969071235813,81.90960599678304,5.787168608038733,157.5551763381175,pineapple
140,52,204,25.975943312842155,77.35522509850254,5.171015972178952,176.03873122779297,pineapple
120,42,187,25.92188808629788,76.18651602917711,5.71459556807958,173.2734890435957,pineapple
140,48,195,24.883054500338236,76.63038686126414,5.476917377968501,136.29698131631176,pineapple
122,50,178,23.607657455958694,76.70874683066864,5.309969366893034,118.47682004076732,pineapple
130,38,205,25.867621217939952,79.3734971652877,5.479096254273671,135.1324011527591,pineapple
128,53,180,24.21622509011304,81.87026829289334,5.676152448359822,168.7598115692375,pineapple
125,56,185,25.620732150018046,74.74181392318793,5.739849106893802,173.07329557736978,pineapple
126,46,193,22.52434040143546,79.57688452617018,5.7420578441573085,130.86440523212676,pineapple
129,43,187,22.990667532327592,74.061453110802,5.618930378731594,155.84432372783695,pineapple
91,44,137,19.51662952085871,68.85946850569239,5.678192785921759,78.256073897495,strawberry
109,50,156,20.008123391614784,68.16331752306465,5.79497207233111,59.5299605790594,strawberry
95,57,136,19.61066176744393,72.96098139790872,5.702699967476316,61.33849229550178,strawberry
111,57,151,12.103346556030248,73.518632178775,4.954560359830446,56.954832069743,strawberry
114,55,127,18.72859686208536,69.79779633412562,5.627579265382322,80.51457123587869,strawberry
105,61,149,21.834427990343556,64.39435656793027,6.299532114332641,61.70353362982277,strawberry
127,43,143,18.49227170848673,74.32325848532892,6.238603644209849,58.308031962628576,strawberry
92,50,139,18.76036180339283,71.57060429542133,6.209353305764807,67.00227799233848,strawberry
94,45,127,14.069680490278476,67.9826205157006,5.92051851958347,105.65957987346914,strawberry
93,52,133,19.868254784220124,81.53275191082409,6.048544462129634,74.24619223785102,strawberry
98,46,142,20.51689383175212,65.80410002832734,6.239549580254724,80.91837362524858,strawberry
107,51,146,14.508724038384557,73.09563974828482,5.957332190779865,75.26373841619113,strawberry
81,51,143,14.073979367442568,62.025900581615694,6.072820734795733,79.04860597415198,strawberry
109,50,146,18.393264722314093,76.59911910155287,6.273701042366963,68.99041280984498,strawberry
100,54,134,17.279237909647318,70.59093508081027,5.502770539624763,62.700787079842506,strawberry
104,50,141,17.136641393502806,67.0683681071692,6.435640337701585,94.7993401315797,strawberry
112,58,144,23.975747224513736,74.49610734599881,5.709219463002352,57.850335521982615,strawberry
104,46,136,17.5582436331827,74.16748017196745,5.95111906436067,40.63237731782148,strawberry
114,33,140,20.51643910202943,78.28127599534929,5.93063641563672,71.9778873370117,strawberry
78,55,141,16.25824490316103,68.13265740649172,5.452185907839914,73.04106740838122,strawberry
89,52,146,19.212746145791293,77.44394082813122,6.370446616536312,59.97484459297108,strawberry
115,75,139,23.24774109498888,75.38653745333374,6.450082098452117,55.45027547050527,strawberry
111,59,134,14.908935092356328,73.07486602697772,5.790302530988513,100.07082916596256,strawberry
80,40,133,17.174693525354062,71.5978800651808,5.989584421539336,63.95696822272144,strawberry
102,45,141,18.553982816792907,65.46888094812468,5.495129768031656,106.47828366607482,strawberry
91,57,137,17.441233467382084,74.082479338576,6.141928242284349,45.277826924726256,strawberry
88,46,131,22.21789199221572,71.23854660071872,6.218316895775941,79.27753647644799,strawberry
96,58,162,15.525999005767266,62.3056183056939,5.999914006216564,60.035957443646936,strawberry
86,56,136,16.95320525535144,57.22746649450087,5.000676700852627,64.57124275693018,strawberry
103,35,140,14.88235901925306,79.71945321659496,6.853074001736645,69.81009148420621,strawberry
99,60,146,15.25203663810434,66.60828756347352,6.369769869175132,70.43936874927245,strawberry
103,44,127,17.76934634147816,71.88291506221445,5.603687591941613,77.93288779811051,strawberry
102,56,145,22.163948867892937,66.54640590083503,5.642053556738262,74.83143520581905,strawberry
106,51,157,15.492897275703177,74.79467849990468,6.10763504458969,55.39563261794868,strawberry
89,54,134,16.761296115268376,74.17175811141243,6.669588971598363,55.19230948667224,strawberry
107,44,128,18.491112954351497,64.71946506625339,6.076765462718738,65.13593763579105,strawberry
99,46,124,17.083337579539574,69.60378124714519,6.101871819873083,79.96888457385037,strawberry
96,42,142,18.39288707892129,69.44210676133301,6.332713306002178,55.47838744223711,strawberry
94,48,131,17.94482675052445,64.50501821832385,6.25589363858582,55.18803405861856,strawberry
94,56,149,18.045424454368288,75.4118614538893,5.595525596142191,86.34439087528364,strawberry
101,62,154,17.44301168197989,73.49083288854186,6.063332038786015,89.6150998706016,strawberry
108,59,138,19.67151173776509,71.76279337458132,6.229872620900943,66.10546818207575,strawberry
107,40,138,16.56252624689786,70.06441894815437,6.1133517409574045,59.79951688790348,strawberry
102,37,163,24.262912396690577,71.247601066083,6.158842703476461,71.37040234034761,strawberry
95,43,131,18.45361014734043,66.6189168553423,5.585416854987894,92.56738354320586,strawberry
97,43,136,20.866089914944176,68.88466719972494,5.763466666254458,60.05044237725856,strawberry
120,55,147,18.375881205081757,61.43333206598506,5.532042239408925,59.6570161406384,strawberry
100,55,142,16.10169354849194,66.70873742413514,6.184425400036763,75.01187505243703,strawberry
97,46,124,21.55679594506583,80.0418879995574,7.006040053318405,74.91725026488076,strawberry
98,48,135,17.403558313417246,68.9878330311126,6.13165412758533,52.959046702974526,strawberry
97,30,137,14.055489985048842,68.81897947722898,6.602793716090084,67.9691402838695,strawberry
103,42,137,17.391867464902216,64.54046602608732,6.136504959839885,60.58602652295894,strawberry
93,46,154,19.32322438796277,74.94390340437093,5.977492875544513,42.17726502138519,strawberry
105,36,146,18.529081793074425,71.9533414623853,5.511274227132829,41.89640719879883,strawberry
105,47,145,18.802018144485206,76.07568245690882,5.348937745990323,66.73232461665089,strawberry
101,48,126,19.86554074189788,65.74970411023277,5.9360807344546815,75.9910065953163,strawberry
113,53,130,18.613501465752385,81.88025565080389,6.188020117771207,77.16135761376276,strawberry
111,49,151,10.99533695931407,70.76314781106738,6.465097276851125,66.41118087379871,strawberry
108,51,130,16.464958133483005,59.23483646088389,5.511359203877376,47.4695469347262,strawberry
98,51,129,16.714358527016373,73.6811049153514,6.002710899696231,69.48625893195019,strawberry
101,55,126,22.036435186612035,66.30196501456652,6.299494033154204,46.48547085617615,strawberry
105,43,143,20.766619059713083,66.81890117933767,6.654441003066233,64.38004865659038,strawberry
97,51,150,17.584312102858203,76.5131913379953,5.758199758937529,55.15590496180092,strawberry
96,54,141,19.50952230698273,71.89536243968685,5.419381570199491,87.08325522254006,strawberry
98,52,143,17.397543860656462,72.5343743377502,5.841167246696854,68.19654588827397,strawberry
100,37,130,18.532441703998806,72.32584037568711,5.244075839827535,63.62863088314332,strawberry
90,65,136,18.927730779647028,66.15726047947824,6.193675309531344,70.29067464648728,strawberry
89,52,152,16.113463734418406,66.99758513681022,6.281728166685312,84.55953220208217,strawberry
80,55,135,18.498885150376875,76.94185332477164,6.435297072287952,50.67772939324231,strawberry
104,35,142,17.705245683436715,70.66984035243296,5.994197942017957,58.24034587764427,strawberry
116,46,148,17.631070884937373,66.78248000370687,6.824499383947783,79.18951228102377,strawberry
87,47,121,20.27866199494147,76.4850599906275,6.213461215365568,67.18162007741573,strawberry
118,40,152,17.513543350742474,73.73898651207853,6.26510612833621,84.09755555471317,strawberry
93,48,126,16.571838189797283,68.46429936697301,6.032963237543098,93.84500078500103,strawberry
117,55,128,14.183148649477117,66.26788162705321,5.949622813718218,58.30642780845552,strawberry
93,47,138,15.432152864086127,63.42293012351076,6.00117085679352,51.17866205668288,strawberry
103,51,142,22.35169828340224,63.99963168469576,6.347253912567314,74.66631150935541,strawberry
97,53,147,19.504494919926643,72.8494272123105,6.062619635534706,78.40795328827159,strawberry
112,48,132,15.629620192292654,76.56471983324879,6.354329932959006,70.72263923673707,strawberry
101,47,146,10.398044834186582,70.50721065599542,5.333492364619315,93.00173503159272,strawberry
113,49,137,17.003568159108955,80.59568793212839,6.324140621629263,83.82599647951099,strawberry
89,54,141,15.365509799445478,66.52090623017168,6.486594004786826,56.79296267989982,strawberry
85,44,129,22.35891642305736,78.09030114862232,5.613289176748607,75.01583122093683,strawberry
119,45,149,17.190626401563758,71.85803458730342,6.2193283524356255,69.01728696703303,strawberry
94,60,133,21.787334463317915,71.66073230601559,5.163917972559067,64.4526881714218,strawberry
88,51,136,19.22792838593528,68.4724096742883,5.385809281377529,66.42672198183081,strawberry
96,44,127,16.185336122743532,65.97828317828146,6.056983473533853,60.74819441489322,strawberry
99,54,141,16.19111990613207,67.09397476201558,6.06919735484316,51.38177157079986,strawberry
102,52,149,17.06341726639486,73.41946492786494,5.767836869989506,82.65738965821379,strawberry
92,51,138,16.806950493007964,76.81651735574398,5.784638682715969,92.93064265842196,strawberry
93,66,137,17.2449271198366,77.46851123870296,5.727794869221984,58.02089960097621,strawberry
107,39,141,17.982990220532315,70.7267061384802,5.268497784976326,64.10670655355155,strawberry
116,51,134,14.83225518877966,64.04420285814001,6.229382672022854,76.30177909598633,strawberry
97,48,150,15.36139978283168,75.54737440127973,5.903281887591862,36.80564713281704,strawberry
80,47,138,14.48752254962104,66.54940077023078,5.836249441603766,95.33206883362077,strawberry
101,45,147,14.179338701377684,65.89955675859458,5.875057456777165,48.6727019852437,strawberry
93,31,148,15.648371681536943,68.70259499823638,6.002301314632517,101.52628060558617,strawberry
83,44,139,18.4257705760868,67.33284300293474,5.819205406949839,81.35660246887882,strawberry
94,36,132,17.67519671648833,73.14774976993705,6.105951519124939,62.19056617113522,strawberry
96,53,141,15.408581916415514,61.13358176989801,6.222311815180308,81.2987088656645,strawberry
110,62,135,29.40402727917477,75.11228145384887,6.712754224538234,101.81423748652868,cucumber
129,57,129,27.5497311744777,83.1569343237968,6.6074536957224606,86.13516744022058,cucumber
125,58,135,27.713925334586783,71.13570051797927,7.107663680893244,111.77077952943893,cucumber
